ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region
"I’ve got a small favor to ask – please add your name to say you support our campaign. We are taking on the most powerful forces in this country, and they have unbelievable and unlimited amounts of money to spend against us. 

But we’ve got something even better: you. Add your name to show them we’re ready to take them on and win.",2019-08-16T20:44:49+0000,Bernie 2020.,0,99,5000,9999,0.000989,Delaware,0.001154,North Dakota,0.031482,Michigan,0.015329,Minnesota,0.012527,Missouri,0.003132,Nebraska,0.00989,Nevada,0.006923,New Hampshire,0.02324,New Jersey,0.00478,New Mexico,0.085215,New York,0.024394,North Carolina,0.028515,Ohio,0.014175,Maryland,0.041536,Oregon,0.032636,Pennsylvania,0.007088,Rhode Island,0.006758,South Carolina,0.012856,Tennessee,0.036097,Texas,0.008076,Utah,0.007088,Vermont,0.020438,Virginia,0.034613,Washington,0.040712,Massachusetts,0.007912,Maine,0.002472,Wyoming,0.219219,California,0.000824,Mississippi,0.002308,Arkansas,0.002472,Kansas,0.003297,Montana,0.003297,Oklahoma,0.001319,South Dakota,0.002637,West Virginia,0.004285,Alabama,0.002967,Alaska,0.018296,Arizona,0.03346,Colorado,0.008076,Louisiana,0.016647,Connecticut,0.003956,"Washington, District of Columbia",0.049613,Florida,0.018955,Georgia,0.004615,Hawaii,0.003626,Idaho,0.035273,Illinois,0.016647,Indiana,0.004945,Iowa,0.007582,Kentucky,0.015658,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I have to ask: can you sign your name to show you support our campaign for president? Every person on our side helps us prove we are building a movement that will not only beat Trump, but also transform this country.",2019-08-16T20:44:45+0000,Bernie 2020.,100,499,10000,49999,0.001443,South Dakota,0.016652,Oregon,0.011656,Missouri,0.00444,Nebraska,0.011712,Nevada,0.008437,New Hampshire,0.022647,New Jersey,0.007105,New Mexico,0.066996,New York,0.022702,North Carolina,0.024201,Ohio,0.008437,Oklahoma,0.033248,Pennsylvania,0.013877,Minnesota,0.010102,Rhode Island,0.010602,South Carolina,0.012045,Tennessee,0.121947,Texas,0.00766,Utah,0.003275,Vermont,0.019316,Virginia,0.018872,Washington,0.002609,West Virginia,0.011656,Wisconsin,0.002831,Mississippi,0.020648,Michigan,0.002442,"Washington, District of Columbia",0.00161,Delaware,0.00272,Hawaii,0.00222,Montana,0.000999,North Dakota,0.006661,Alabama,0.001443,Alaska,0.020593,Arizona,0.005828,Arkansas,0.14365,California,0.014043,Colorado,0.022647,Connecticut,0.050955,Florida,0.112178,Massachusetts,0.019372,Georgia,0.004385,Idaho,0.028752,Illinois,0.013766,Indiana,0.008159,Iowa,0.006383,Kansas,0.009714,Kentucky,0.006772,Louisiana,0.006106,Maine,0.012433,Maryland,0.001055,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can you add your name to endorse our campaign? Every person we can show is on our side helps us prove to the political and economic establishment just how powerful we are.,2019-08-16T20:44:45+0000,Bernie 2020.,100,499,10000,49999,0.006424,Alabama,0.012174,Tennessee,0.026872,New Jersey,0.005245,New Mexico,0.07136,New York,0.02331,North Carolina,0.022889,Ohio,0.007882,Oklahoma,0.013464,Oregon,0.031669,Pennsylvania,0.010912,Rhode Island,0.008696,South Carolina,0.109481,Texas,0.003787,Nebraska,0.006143,Utah,0.019215,Virginia,0.016129,Washington,0.002496,West Virginia,0.002216,Hawaii,0.007293,New Hampshire,0.000813,North Dakota,0.001094,South Dakota,0.0023,Vermont,0.009144,Wisconsin,0.013689,Nevada,0.001964,Montana,0.000954,Alaska,0.026171,Illinois,0.020954,Arizona,0.005133,Arkansas,0.176325,California,0.012819,Colorado,0.022468,Connecticut,0.001739,Delaware,0.004264,"Washington, District of Columbia",0.05655,Florida,0.023254,Georgia,0.003675,Idaho,0.012623,Indiana,0.011837,Missouri,0.00648,Iowa,0.005021,Kansas,0.009229,Kentucky,0.007546,Louisiana,0.004095,Maine,0.012875,Maryland,0.108135,Massachusetts,0.017391,Michigan,0.010266,Minnesota,0.002833,Mississippi,0.000701,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Our campaign is taking on Wall Street, the insurance companies, the drug companies, the military-industrial complex, the prison-industrial complex, the fossil fuel industry and a corrupt campaign finance system that enables billionaires to buy elections.

No candidate can take them on alone. There is only one way, and that is by building a movement strong enough to beat them. Will you join us by adding your name?",2019-08-16T20:44:45+0000,Bernie 2020.,0,99,0,999,0.023622,Georgia,0.062992,Florida,0.007874,New Hampshire,0.007874,Vermont,0.023622,Washington,0.015748,Wisconsin,0.015748,Alabama,0.212598,California,0.047244,Illinois,0.015748,Michigan,0.007874,Indiana,0.015748,Iowa,0.007874,Maryland,0.086614,New York,0.015748,North Carolina,0.007874,Tennessee,0.031496,Nevada,0.015748,Massachusetts,0.031496,Oregon,0.015748,Oklahoma,0.031496,Pennsylvania,0.007874,Maine,0.015748,Minnesota,0.007874,Montana,0.015748,New Jersey,0.015748,Ohio,0.007874,Wyoming,0.007874,Kansas,0.007874,Missouri,0.007874,Nebraska,0.023622,Virginia,0.023622,Arizona,0.015748,Arkansas,0.031496,Colorado,0.110236,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Our campaign is taking on Wall Street, the insurance companies, the drug companies, the military-industrial complex, the prison-industrial complex, the fossil fuel industry and a corrupt campaign finance system that enables billionaires to buy elections.

No candidate can take them on alone. There is only one way, and that is by building a movement strong enough to beat them. Will you join us by adding your name?",2019-08-16T20:44:45+0000,Bernie 2020.,0,99,0,999,0.010204,Maryland,0.015306,Connecticut,0.005102,Utah,0.02551,Virginia,0.028061,Washington,0.005102,Wisconsin,0.005102,Louisiana,0.002551,Maine,0.005102,Mississippi,0.178571,California,0.053571,Florida,0.015306,South Carolina,0.015306,Kentucky,0.022959,Missouri,0.005102,Nebraska,0.012755,Nevada,0.079082,New York,0.030612,Ohio,0.022959,Oregon,0.104592,Texas,0.010204,Tennessee,0.007653,Rhode Island,0.002551,New Mexico,0.012755,Arkansas,0.005102,Kansas,0.005102,"Washington, District of Columbia",0.002551,Idaho,0.005102,Minnesota,0.002551,New Hampshire,0.002551,North Dakota,0.005102,Alabama,0.038265,Arizona,0.015306,Colorado,0.020408,Pennsylvania,0.028061,Georgia,0.005102,Hawaii,0.022959,Illinois,0.010204,Indiana,0.005102,Iowa,0.07398,Massachusetts,0.020408,Michigan,0.028061,New Jersey,0.02551,North Carolina,0.002551,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We’re not just taking on Donald Trump or our democratic opponents. We’re taking on the entire political establishment. But we know we can win, because we are building an unprecedented grassroots movement of millions of people. Join us and add your name to support your campaign.",2019-08-16T20:44:45+0000,Bernie 2020.,0,99,1000,4999,0.000491,Delaware,0.069745,New York,0.010314,Maryland,0.018173,Massachusetts,0.032417,Michigan,0.014735,Missouri,0.003438,Montana,0.005403,Nebraska,0.013261,Nevada,0.00442,New Hampshire,0.021611,New Jersey,0.010314,New Mexico,0.022593,North Carolina,0.006876,Louisiana,0.001473,North Dakota,0.011297,Oklahoma,0.023576,Oregon,0.034872,Pennsylvania,0.007367,South Carolina,0.013261,Tennessee,0.055501,Texas,0.013752,Utah,0.007367,Vermont,0.022593,Washington,0.010314,Maine,0.013752,Kentucky,0.010806,Iowa,0.000982,Alaska,0.014735,Minnesota,0.001965,Mississippi,0.023576,Ohio,0.018664,Virginia,0.005894,West Virginia,0.002947,"Washington, District of Columbia",0.003438,Rhode Island,0.001473,South Dakota,0.001965,Wyoming,0.007367,Alabama,0.032417,Arizona,0.010806,Kansas,0.005403,Arkansas,0.207269,California,0.02554,Colorado,0.011788,Connecticut,0.052063,Florida,0.021611,Georgia,0.003929,Hawaii,0.007367,Idaho,0.048625,Illinois,0.016699,Indiana,0.013752,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I have to ask: can you sign your name to show you support our campaign for president? Every person on our side helps us prove we are building a movement that will not only beat Trump, but also transform this country.",2019-08-16T20:44:17+0000,Bernie 2020.,0,99,5000,9999,0.000342,North Dakota,0.086027,New York,0.005986,Louisiana,0.007012,Maine,0.010775,Maryland,0.035232,Massachusetts,0.030614,Michigan,0.01659,Minnesota,0.011117,Missouri,0.002394,Nebraska,0.007012,New Hampshire,0.015393,New Jersey,0.025825,North Carolina,0.006157,Iowa,0.025654,Ohio,0.003934,Oklahoma,0.037968,Oregon,0.03489,Pennsylvania,0.005302,South Carolina,0.010946,Tennessee,0.047033,Texas,0.006328,Utah,0.017103,Virginia,0.032666,Washington,0.008038,Kentucky,0.014195,Indiana,0.002565,Alaska,0.001539,West Virginia,0.002907,Arkansas,0.003421,"Washington, District of Columbia",0.004789,Hawaii,0.002907,Kansas,0.003421,Montana,0.007525,Nevada,0.004789,New Mexico,0.005986,Rhode Island,0.001197,South Dakota,0.006499,Vermont,0.000513,Mississippi,0.038652,Illinois,0.000684,Wyoming,0.003934,Alabama,0.020352,Arizona,0.252779,California,0.034206,Colorado,0.010775,Connecticut,0.00171,Delaware,0.047717,Florida,0.015564,Georgia,0.005131,Idaho,0.015906,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can you add your name to endorse our campaign? Every person we can show is on our side helps us prove to the political and economic establishment just how powerful we are.,2019-08-16T20:44:17+0000,Bernie 2020.,100,499,5000,9999,0.001557,Delaware,0.026593,Ohio,0.015453,Minnesota,0.009224,Missouri,0.003115,Montana,0.004432,Nebraska,0.008385,Nevada,0.006708,New Hampshire,0.017609,New Jersey,0.003953,New Mexico,0.097508,New York,0.023119,North Carolina,0.035338,Oregon,0.032103,Massachusetts,0.033062,Pennsylvania,0.00551,Rhode Island,0.004911,South Carolina,0.01138,Tennessee,0.038692,Texas,0.008026,Utah,0.00563,Vermont,0.017849,Virginia,0.028869,Washington,0.002156,West Virginia,0.02839,Michigan,0.012458,Maryland,0.000958,North Dakota,0.003713,Alabama,0.003594,Iowa,0.002875,Kansas,0.001437,Wyoming,0.002635,Arkansas,0.012698,Connecticut,0.003474,"Washington, District of Columbia",0.003354,Hawaii,0.000958,Mississippi,0.002276,Oklahoma,0.000719,South Dakota,0.002635,Alaska,0.005151,Maine,0.021083,Arizona,0.274557,California,0.031265,Colorado,0.042765,Florida,0.01689,Georgia,0.005391,Idaho,0.035338,Illinois,0.015453,Indiana,0.007427,Kentucky,0.00575,Louisiana,0.015573,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can you add your name to endorse our campaign? Every person we can show is on our side helps us prove to the political and economic establishment just how powerful we are.,2019-08-16T20:44:17+0000,Bernie 2020.,100,499,10000,49999,0.001832,Delaware,0.011639,Oklahoma,0.014871,Missouri,0.003341,Montana,0.005227,Nebraska,0.016865,Nevada,0.004418,New Hampshire,0.018535,New Jersey,0.010184,New Mexico,0.062719,New York,0.025217,North Carolina,0.023439,Ohio,0.025379,Oregon,0.013686,Minnesota,0.031952,Pennsylvania,0.00388,Rhode Island,0.006574,South Carolina,0.012932,Tennessee,0.069077,Texas,0.012555,Utah,0.00528,Vermont,0.016057,Virginia,0.028719,Washington,0.003664,West Virginia,0.002532,Mississippi,0.031952,Michigan,0.001078,North Dakota,0.048979,Florida,0.001455,South Dakota,0.0007,Wyoming,0.005658,Alabama,0.001724,Alaska,0.036209,Arizona,0.006035,Arkansas,0.224689,California,0.028396,Colorado,0.007921,Connecticut,0.002263,"Washington, District of Columbia",0.01902,Georgia,0.019775,Massachusetts,0.002802,Hawaii,0.006196,Idaho,0.043267,Illinois,0.017943,Indiana,0.007382,Iowa,0.007112,Kansas,0.012177,Kentucky,0.005388,Louisiana,0.004634,Maine,0.010345,Maryland,0.016326,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can you add your name to endorse our campaign? Every person we can show is on our side helps us prove to the political and economic establishment just how powerful we are.,2019-08-16T20:44:17+0000,Bernie 2020.,100,499,10000,49999,0.000654,Delaware,0.043453,Oregon,0.004123,Nebraska,0.009947,Nevada,0.005628,New Hampshire,0.020221,New Jersey,0.004777,New Mexico,0.089392,New York,0.017734,North Carolina,0.001767,North Dakota,0.02526,Ohio,0.003861,Oklahoma,0.0356,Pennsylvania,0.012892,Missouri,0.005824,Rhode Island,0.004254,South Carolina,0.012565,Tennessee,0.041555,Texas,0.006937,Utah,0.006871,Vermont,0.016164,Virginia,0.035534,Washington,0.00144,West Virginia,0.017015,Wisconsin,0.002814,Montana,0.000654,Mississippi,0.00144,South Dakota,0.002225,Hawaii,0.001963,Alabama,0.002879,Alaska,0.018978,Arizona,0.002879,Arkansas,0.24357,California,0.043976,Colorado,0.011845,Connecticut,0.007068,"Washington, District of Columbia",0.03115,Florida,0.011387,Georgia,0.003272,Idaho,0.014332,Minnesota,0.054381,Illinois,0.013873,Indiana,0.007395,Iowa,0.003468,Kansas,0.008835,Kentucky,0.006151,Louisiana,0.008311,Maine,0.012957,Maryland,0.034029,Massachusetts,0.02598,Michigan,0.00072,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I’ve got a small favor to ask – please add your name to say you support our campaign. We are taking on the most powerful forces in this country, and they have unbelievable and unlimited amounts of money to spend against us. 

But we’ve got something even better: you. Add your name to show them we’re ready to take them on and win.",2019-08-16T20:44:17+0000,Bernie 2020.,0,99,1000,4999,0.002906,Delaware,0.013075,Oklahoma,0.013075,Minnesota,0.002421,Mississippi,0.015496,Missouri,0.016949,Nevada,0.004358,New Hampshire,0.018402,New Jersey,0.007748,New Mexico,0.053753,New York,0.02615,North Carolina,0.021792,Ohio,0.027603,Oregon,0.020339,Massachusetts,0.038257,Pennsylvania,0.002421,Rhode Island,0.008232,South Carolina,0.015012,Tennessee,0.063438,Texas,0.008232,Utah,0.004358,Vermont,0.016465,Virginia,0.03293,Washington,0.004358,West Virginia,0.031477,Michigan,0.015012,Maryland,0.001453,North Dakota,0.02954,Arizona,0.001453,South Dakota,0.007748,Kansas,0.004358,Alabama,0.000969,Alaska,0.004358,"Washington, District of Columbia",0.002421,Hawaii,0.006295,Kentucky,0.004358,Montana,0.002906,Nebraska,0.001453,Wyoming,0.007264,Arkansas,0.007264,Maine,0.230508,California,0.024213,Colorado,0.010654,Connecticut,0.053269,Florida,0.016949,Georgia,0.007264,Idaho,0.045036,Illinois,0.017918,Indiana,0.005811,Iowa,0.006295,Louisiana,0.015981,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I’ve got a small favor to ask – can you add your name to endorse our campaign?,2019-08-16T20:44:17+0000,Bernie 2020.,500,999,10000,49999,0.001035,Delaware,0.036026,Pennsylvania,0.010117,Nevada,0.00591,New Hampshire,0.0202,New Jersey,0.004708,New Mexico,0.081633,New York,0.01843,North Carolina,0.000768,North Dakota,0.025608,Ohio,0.004007,Oklahoma,0.044907,Oregon,0.005809,Rhode Island,0.003272,Montana,0.003539,South Carolina,0.001336,South Dakota,0.011152,Tennessee,0.040833,Texas,0.007212,Utah,0.007279,Vermont,0.017095,Virginia,0.036793,Washington,0.002571,West Virginia,0.01636,Wisconsin,0.005042,Nebraska,0.01222,Missouri,0.002571,Alabama,0.003205,Idaho,0.002103,Alaska,0.017796,Arizona,0.003406,Arkansas,0.245334,California,0.041468,Colorado,0.013589,Connecticut,0.006811,"Washington, District of Columbia",0.031718,Florida,0.011218,Georgia,0.001936,Hawaii,0.05095,Illinois,0.001102,Mississippi,0.014457,Indiana,0.006911,Iowa,0.004875,Kansas,0.010016,Kentucky,0.005242,Louisiana,0.008581,Maine,0.014624,Maryland,0.036793,Massachusetts,0.025809,Michigan,0.014524,Minnesota,0.001102,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I’ve got a small favor to ask – please add your name to say you support our campaign. We are taking on the most powerful forces in this country, and they have unbelievable and unlimited amounts of money to spend against us. 

But we’ve got something even better: you. Add your name to show them we’re ready to take them on and win.",2019-08-16T20:44:17+0000,Bernie 2020.,0,99,1000,4999,0.000594,North Dakota,0.047803,Texas,0.004157,New Mexico,0.100356,New York,0.01633,North Carolina,0.026722,Ohio,0.003266,Oklahoma,0.046615,Oregon,0.04038,Pennsylvania,0.007126,Rhode Island,0.004157,South Carolina,0.010392,Tennessee,0.00861,Utah,0.008017,New Hampshire,0.015736,Virginia,0.032067,Washington,0.002078,West Virginia,0.013955,Wisconsin,0.010392,Indiana,0.001485,South Dakota,0.002672,Alabama,0.005048,Louisiana,0.000891,Mississippi,0.005048,Vermont,0.019299,New Jersey,0.008314,Nevada,0.001781,Alaska,0.003266,Idaho,0.01633,Arizona,0.003266,Arkansas,0.203979,California,0.045428,Colorado,0.014549,Connecticut,0.001781,Delaware,0.007423,"Washington, District of Columbia",0.034145,Florida,0.012767,Georgia,0.002078,Hawaii,0.05285,Illinois,0.003266,Nebraska,0.007423,Iowa,0.003266,Kansas,0.01158,Kentucky,0.010986,Maine,0.014846,Maryland,0.042162,Massachusetts,0.0288,Michigan,0.019002,Minnesota,0.013064,Missouri,0.003266,Montana,0.001188,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I have to ask: can you sign your name to show you support our campaign for president? Every person on our side helps us prove we are building a movement that will not only beat Trump, but also transform this country.",2019-08-16T20:44:17+0000,Bernie 2020.,0,99,1000,4999,0.000351,Delaware,0.019628,New Jersey,0.005959,Iowa,0.007711,Kentucky,0.007361,Louisiana,0.01367,Maryland,0.031546,Massachusetts,0.023835,Michigan,0.015422,Missouri,0.002454,Nebraska,0.010165,Nevada,0.005608,New Hampshire,0.091132,New York,0.047319,Illinois,0.015773,North Carolina,0.02769,Ohio,0.003856,Oklahoma,0.052576,Oregon,0.035752,Pennsylvania,0.004907,South Carolina,0.011216,Tennessee,0.04136,Texas,0.006309,Utah,0.008062,Vermont,0.011567,Indiana,0.011216,Georgia,0.001753,Wyoming,0.000701,Mississippi,0.001753,Alabama,0.012618,"Washington, District of Columbia",0.004557,Hawaii,0.006309,New Mexico,0.012618,Wisconsin,0.003505,Alaska,0.003155,Idaho,0.002103,Kansas,0.005608,Maine,0.013319,Minnesota,0.002103,Montana,0.028742,Florida,0.000351,North Dakota,0.004907,Rhode Island,0.001402,South Dakota,0.014721,Virginia,0.001402,West Virginia,0.016123,Arizona,0.003505,Arkansas,0.24851,California,0.036453,Colorado,0.010515,Connecticut,0.050824,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
